DENSITY	POSITIONS	SUBPEAK_LENGTH
0.0		1293
0.0		914
0.0		934
0.0		1491
0.0		1319
0.000349162011173	2631	2864
0.0		906
0.0		931
0.0		2302
0.0		547
0.0		1056
0.0		1771
0.0		1730
0.0		1658
0.0		3070
0.0		5246
0.0		1757
0.0		869
0.0		1242
0.0		749
0.0		1217
0.0		787
0.0		1672
0.0		1383
0.0		1459
0.0		791
0.0		1106
0.0		1027
0.0		1150
0.0		2055
0.0		1169
0.0		822
0.000354107648725	1923	2824
0.0		1034
0.0		790
0.00236686390533	507,446	845
0.0		1164
0.0		2122
0.000965250965251	964	1036
0.0		856
0.0		1392
0.0		1689
0.0		945
0.0		934
0.0		1287
0.0		1206
0.0		1140
0.0		1034
0.0		1208
0.0		2150
0.0		522
0.0		841
0.0		1034
0.000351370344343	1100	2846
0.0		1092
0.0		3337
0.0		1816
0.0		1586
0.0		1059
0.0		1772
0.000624219725343	1294	1602
0.0		1431
0.0		1568
0.0		1494
0.000307976593779	362	3247
0.0		927
0.0		694
0.0		3005
0.0		2228
0.0		945
0.0		1322
0.0		2786
0.0		1047
0.00062893081761	1407	1590
0.0		947
0.0		1552
0.0		716
0.0		1396
0.00050994390617	1810	1961
0.0		1251
0.0		1682
0.0		817
0.0		784
0.0		888
0.0		1394
0.000560852495794	828	1783
0.00106382978723	739	940
0.0		2407
0.0		1835
0.0		916
0.0		824
0.0		1163
0.0		1225
0.0		670
0.0		1366
0.0		763
0.00109409190372	8	914
0.0		1718
0.0		1450
0.0		1536
0.0		1454
0.0		987
0.0		3248
0.00146950771492	337,347	1361
0.0		1337
0.0		1496
0.0		1496
0.0		1722
0.0		1107
0.00016077170418	2431	6220
0.0		3461
0.0		2065
0.000913242009132	24	1095
0.0		1095
0.0		865
0.0		1023
0.0		1880
0.0		1359
0.0		1370
0.0		1256
0.0		1901
0.0		810
0.0		1290
0.0		1239
0.0		780
0.000739098300074	630	1353
0.000302480338778	1050	3306
0.0		951
0.0		791
0.00065445026178	401	1528
0.0		865
0.0		1386
0.0		1579
0.0		2264
0.00104275286757	829	959
0.0		1079
0.00102040816327	293	980
0.0		875
0.000479386385427	1941	2086
0.000529661016949	404	1888
0.0		876
0.0		749
0.0		2949
0.0		644
0.0		884
0.000763941940413	290	1309
0.0		2451
0.0		1018
0.0		1095
0.0		1291
0.0		939
0.0		1862
0.0		1738
0.0		1716
0.0		999
0.0		1009
0.0		3255
0.0		1084
0.000944287063267	745	1059
0.0		703
0.0		2786
0.0		1094
0.000441501103753	1918	2265
0.0		901
0.0		670
0.000398089171975	2197	2512
0.0		1901
0.0		2750
0.0		1099
0.0		1066
0.0		3491
0.0		829
0.0		1199
0.0		851
0.000739098300074	736	1353
0.0		1100
0.000471031559114	254	2123
0.0		1355
0.0		1034
0.000226551880381	2625	4414
0.0		825
0.0		1376
0.0		668
0.0		985
0.0		1898
0.0		981
0.000602409638554	703	1660
0.0		917
0.0		1205
0.0		1109
0.00120918984281	61	827
0.0		1284
0.0		1438
0.0		2279
0.0		3234
0.0		1584
0.0		1456
0.0		810
0.00126582278481	241	790
0.0		3254
0.0		1317
0.0		502
0.0		1487
0.0		866
0.0		963
0.0		1965
0.0		1150
0.0		1029
0.0		741
0.0		2462
0.0		941
0.0		1313
0.000791139240506	1189	1264
0.0		976
0.0		947
0.0		3035
0.0		2614
0.0		1045
0.0		770
0.0		846
0.0		3060
0.0		1145
0.0		1641
0.00079554494829	376	1257
0.000871839581517	973	1147
0.0		2449
0.00034435261708	1518	2904
0.0		1581
0.0		3953
0.0		3140
0.000729927007299	610	1370
0.0		2007
0.0		1736
0.0		645
0.000421052631579	541	2375
0.0		3349
0.0		1938
0.0		1871
0.0		1460
0.0		2497
0.0		1672
0.0		885
0.0		498
0.0		1527
0.000410340582684	1095	2437
0.0		701
0.0		936
0.000516795865633	1795	1935
0.0		1562
0.0		1235
0.0		1640
0.0		1055
0.0		2588
0.0		1566
0.0		1705
0.0		3364
0.0		1312
0.0		1081
0.0		1340
0.0		872
0.00066181336863	1296	1511
0.0		1320
0.0		1055
0.0		865
0.0		1109
0.0		1632
0.0		705
0.0		1788
0.0		1809
0.0		1017
0.000767459708365	676	1303
0.0		990
0.0		805
0.0		1086
0.0		2051
0.0		1515
0.0		718
0.0		1021
0.0		2014
0.0		978
0.0		1594
0.0		785
0.0		1116
0.0		1756
0.0		967
0.0		1767
0.0		1490
0.0		1190
0.0		3703
0.000600961538462	1545	1664
0.0		1227
0.0		709
0.000751879699248	209	1330
0.0		917
0.0		908
0.0		1227
0.000745156482861	263	1342
0.0		963
0.0		1262
0.00109051254089	217	917
0.0		2750
0.0		899
0.00110987791343	661	901
0.0		1543
0.0		1329
0.0		3531
0.0		959
0.0		1619
0.000353481795688	1812	2829
0.0		1406
0.0		2322
0.0		1161
0.0		1430
0.0		2064
0.0		2773
0.0		1531
0.0		888
0.000381970970206	733	2618
0.000426985482494	226	2342
0.0		1195
0.000848896434635	135	1178
0.0		956
0.0		1181
0.000547945205479	1904,82	3650
0.0		929
0.0		2600
0.0		1045
0.000458295142071	400	2182
0.0		1307
0.0		1275
0.0		784
0.0		1245
0.0		878
0.0		1150
0.0		909
0.0		1904
0.000946073793756	929	1057
0.000506585612969	1001	1974
0.000506842372022	640	1973
0.0		1818
0.0		1243
0.0		1065
0.0		2032
0.0		883
0.0		1777
0.000918273645546	962	1089
0.0		1339
0.0		1206
0.0		1189
0.00078125	1154	1280
0.0		1151
0.000969932104753	495	1031
0.0		923
0.000385505011565	1387	2594
0.0		1107
0.0		1382
0.0		4439
0.0		1062
0.0		1688
0.0		1617
0.0		1378
0.0		2132
0.0		1067
0.0		1620
0.0		1617
0.00102459016393	574	976
0.0		1963
0.0		1708
0.0		1714
0.0		1313
0.0		1973
0.0		5226
0.0		1357
0.0		1026
0.0		1081
0.0		820
0.0		1067
0.0		1108
0.0		1125
0.0		781
0.00112107623318	6	892
0.0		1028
0.0		596
0.0		2405
0.000758725341426	22	1318
0.0		890
0.0		1832
0.0		1107
0.0		1246
0.0		1266
0.000916590284143	356	1091
0.0		710
0.0		653
0.0		1825
0.0		2557
0.0		772
0.0		1191
0.0		2596
0.0		1180
0.0		962
0.0		1293
0.0		1686
0.0		975
0.0		1387
0.0		983
0.0		1198
0.0		1255
0.000569151963574	1086	1757
0.0		722
0.0		789
0.0		2706
0.0		1113
0.0		606
0.0		959
0.0		1726
0.0		707
0.000722543352601	1135	1384
0.0		1910
0.0		832
0.0		971
0.0		838
0.0		1113
0.0		790
0.000561324726354	2263,2735	3563
0.0		1300
0.0		1087
0.0		1039
0.00115207373272	418	868
0.0		1603
0.0		2797
0.0		910
0.0		1169
0.0		799
0.0		2486
0.0		2841
0.0		1168
0.0		781
0.0		1329
0.0		2441
0.0		916
0.0		979
0.0		2691
0.000819672131148	386	1220
0.000285959393766	258	3497
0.0		1067
0.0		1304
0.0		624
0.0		1065
0.0		2296
0.000890471950134	886	1123
0.0		1358
0.000725689404935	399	1378
0.0		1111
0.0		1053
0.0		2324
0.0		1051
0.000689655172414	565	1450
0.00108108108108	449	925
0.0		790
0.000501127536958	154,179	3991
0.0		1821
0.0		1379
0.0		1300
0.0		1640
0.0		1179
0.0		2136
0.0		1043
0.0		1537
0.0		1781
0.0		1698
0.0		1750
0.000745156482861	797	1342
0.0		1217
0.0		1010
0.0		2619
0.0		928
0.0		1743
0.0		2241
0.0		1650
0.0		1827
0.0		1508
0.0		881
0.0		1825
0.0		1681
0.0		835
0.0		1209
0.0		515
0.0		1110
0.0		1134
0.0		804
0.0		872
0.0		2392
0.0		1200
0.0		1069
0.0		1325
0.0		1316
0.0		1111
0.0		910
0.0		1276
0.000540832882639	366	1849
0.0002357378595	1778	4242
0.0		864
0.0		2904
0.0		1468
0.0		992
0.0		802
0.0		824
0.0		909
0.0		950
0.0		709
0.0		1900
0.0		1529
0.000737463126844	316	1356
0.0		1621
0.0		2315
0.0		2340
0.0		1111
0.0		1503
0.0		638
0.0		2552
0.0		682
0.0		595
0.0		1263
0.0		1592
0.0		1142
0.0		705
0.000367376928729	381	2722
0.0		548
0.0		1085
0.0		874
0.0		833
0.0		1974
0.0		1300
0.0		1013
0.0		2486
0.0		1572
0.0		1172
0.0		1173
0.000917431192661	328	1090
0.0		1097
0.0		1638
0.0		1498
0.0		1951
0.0		1083
0.0		1927
0.0		632
0.0		763
0.001100110011	873	909
0.0		928
0.0		2639
0.0		1802
0.0		1352
0.000844594594595	225	1184
0.0		1354
0.0		1303
0.0		925
0.0		971
0.0		1865
0.00033692722372	382	2968
0.0		802
0.0		1839
0.0		1804
0.0		1953
0.0		1406
0.0		2363
0.0		1161
0.0		882
0.0		1083
0.0		1317
0.0		1390
0.0		2105
0.0		677
0.0		1281
0.0		1599
0.0		1356
0.0		950
0.0		1093
0.0		1252
0.0		1297
0.000833333333333	964	1200
0.0		780
0.0		600
0.0		1353
0.0		949
0.0		964
0.0		2527
0.0		1446
0.0		4032
0.0		1591
0.0		924
0.0		929
0.00093808630394	364	1066
0.0		2345
0.0		1378
0.0		1176
0.0		619
0.00106420716566	1142,1152,2084	2819
0.0		1534
0.000358294518094	2053	2791
0.0		1282
0.0		680
0.0		1638
0.0		1252
0.0		1443
0.0		2254
0.0		929
0.0		1340
0.0		878
0.0		865
0.0		936
0.0		2893
0.0		766
0.0		685
0.0		2106
0.0		1031
0.0		1020
0.0		828
0.0		996
0.0		1828
0.0		1185
0.0		1415
0.0		1066
0.0		832
0.0		1146
0.0		1100
0.0		1779
0.0		1606
0.0		1633
0.0		936
0.0		739
0.0		977
0.0		1895
0.00098231827112	136	1018
0.0		1710
0.0		876
0.0		843
0.0		553
0.0		1043
0.0		1046
0.0		1733
0.00034141345169	85	2929
0.0		1025
0.0		1310
0.0		1377
0.0		727
0.0		1530
0.0		992
0.0		2678
0.0		1203
0.00093984962406	955	1064
0.0		1009
0.0		1014
0.0		909
0.0		1554
0.000960614793468	198	1041
0.0		1096
0.0		938
0.0		2306
0.0		1001
0.000945179584121	704	1058
0.000793021411578	883	1261
0.0		699
0.0		1029
0.0		1064
0.0		1615
0.0		2710
0.0		773
0.0		1685
0.0		2532
0.0		1927
0.0		880
0.0		783
0.0		1141
0.0		828
0.000533333333333	1490	1875
0.000259403372244	3786	3855
0.0		1218
0.0		606
0.0		1588
0.0		1545
0.0		1270
0.0		1274
0.0		1005
0.0		1592
0.000567214974475	783	1763
0.0		1268
0.0		1013
0.00134589502019	331,1397	1486
0.000483792936623	1758	2067
0.0		1418
0.0		1843
0.000824402308326	76	1213
0.0		2542
0.0		1565
0.0		2167
0.0		1149
0.0		1037
0.0		866
0.0		1837
0.0		2188
0.0		1913
0.0		2574
0.0		905
0.000431778929188	1262	2316
0.0		907
0.0		1852
0.0		621
0.0		1675
0.000631313131313	1171	1584
0.0		2247
0.0		1040
0.0		826
0.0		3792
0.0		654
0.0		994
0.0		1134
0.0		1190
0.000353982300885	1970	2825
0.0		1330
0.000876424189308	456	1141
0.0		1127
0.0		1458
0.0		2071
0.0		610
0.0		1398
0.0		2963
0.000732332478945	653,2439	2731
0.0		951
0.0		1438
0.0		1333
0.000458295142071	1676,2880	4364
0.0		3123
0.0		1263
0.0		1651
0.0		2685
0.0		3114
0.0		979
0.0		997
0.0		1735
0.0		1792
0.0		1043
0.0		1726
0.0		1190
0.0		2408
0.00065703022339	1260	1522
0.0		1148
0.0		1357
0.0		775
0.0		924
0.0		1302
0.0		2290
0.0		1950
0.0		2367
0.0		1351
0.0		998
0.0		1277
0.0		1580
0.000219828533744	2701	4549
0.000876424189308	773	1141
0.0		2485
0.0		966
0.0		1369
0.0		846
0.0		790
0.0		1593
0.0		594
0.0		939
0.0		1358
0.00102774922919	949	973
0.0		1475
0.000502512562814	61	1990
0.0		1031
0.0		1610
0.0		1016
0.0		1023
0.0		1037
0.0		1112
0.0		3475
0.000297885016384	652	3357
0.0		1200
0.00114155251142	33	876
0.0		985
0.0		2264
0.0		1096
0.00033692722372	420	2968
0.0		1137
0.000564015792442	983	1773
0.00050075112669	761	1997
0.000860585197935	521	1162
0.0		1633
0.0		1315
0.0		1340
0.0		664
0.0		922
0.0		2126
0.0		828
0.0		1225
0.0		1748
0.0		719
0.0		1642
0.0		1674
0.0		2539
0.000978473581213	433	1022
0.0		798
0.0		803
0.0		949
0.0		697
0.0		4723
0.0		836
0.000556792873051	1040	1796
0.0		795
0.0		2037
0.0		1081
0.0		908
0.0		935
0.0		1072
0.0		1103
0.0		1370
0.0		938
0.0		1113
0.0		1250
0.0		859
0.0		1043
0.0		2301
0.0		876
0.0		2837
0.0		1038
0.000616903146206	1302	1621
0.0		1663
0.000637755102041	544	1568
0.0		1026
0.0		1153
0.0		1014
0.0		1307
0.0		2326
0.0		1849
0.0		1173
0.0		3008
0.0		2623
0.0		1074
0.0		1219
0.0		1364
0.0		1061
0.0		594
0.0		1710
0.0		1035
0.0		802
0.0		1649
0.0		1409
0.0		1674
0.0		1558
0.0		830
0.0		1500
0.0		850
0.0		1456
0.0		828
0.0		941
0.0		604
0.0		1002
0.0		891
0.000917431192661	662	1090
0.0		1707
0.0		2154
0.0		1904
0.0		994
0.0		2491
0.0		1397
0.0		1501
0.0		1836
0.0		1055
0.0		736
0.0		1456
0.0		2407
0.0		1731
0.00109529025192	853	913
0.0		1314
0.0		1752
0.0		1620
0.0		956
0.0		1037
0.0		876
0.0		1403
0.0		1610
0.000307597662258	409	3251
0.0		904
0.0		2859
0.0		906
0.0		1540
0.000636132315522	7	1572
0.0		2083
0.0		1064
0.0		1026
0.00114155251142	42	876
0.0		991
0.0		1492
0.0		1111
0.0		2095
0.0		1379
0.0		1142
0.0		3289
0.000817661488144	560	1223
0.0		1314
0.000575705238918	1050	1737
0.0		2351
0.0		834
0.0		779
0.0		2382
0.0		773
0.0		1130
0.0		1017
0.0		727
0.0		799
0.0		1107
0.0		1388
0.00100300902708	454	997
0.0		1657
0.000637755102041	1048	1568
0.0		798
0.0		1268
0.0		1179
0.0		764
0.0		723
0.0		1244
0.0		857
0.000892857142857	751	1120
0.0		1006
0.0		2461
0.0		1842
0.0		607
0.0		1393
0.0		979
0.0		1732
0.0		1157
0.0		1048
0.0		997
0.0		1968
0.0		916
0.0		831
0.0		2184
0.0		1456
0.000727272727273	435	1375
0.0		923
0.0		1114
0.0		1593
0.0		1942
0.0		1146
0.00118483412322	592	844
0.000636537237428	42	1571
0.0		993
0.0		2017
0.0		916
0.0		1125
0.0		1207
0.0		916
0.0		1569
0.0		1456
0.000582411182295	1368	1717
0.000291545189504	2216	3430
0.0		1739
0.0		816
0.0		1387
0.0		1305
0.0		849
0.0		893
0.0		892
0.0		2101
0.0		1500
0.0		1005
0.0		1025
0.0		1048
0.0		1869
0.0		2488
0.0		1510
0.0		1484
0.0		773
0.0		962
0.0		883
0.0		1306
0.0		838
0.0		1577
0.0		2130
0.0		1839
0.0		1336
0.00031328320802	3137	3192
0.0		2062
0.0		1062
0.000649772579597	22	1539
0.0		1217
0.0		1791
0.0		909
0.0		874
0.0		989
0.0		936
0.0		1142
0.0		871
0.0		1244
0.0		790
0.0		1352
0.0		1781
0.0		2113
0.0		1498
0.0		801
0.0		1554
0.0		1106
0.0		1689
0.0		1480
0.0		736
0.0		1735
0.0		1877
0.0		1297
0.000328299409061	2696	3046
0.0		1111
0.0		3020
0.0		1158
0.0		1360
0.0		711
0.000550660792952	972	1816
0.0		1251
0.0		1923
0.0		3548
0.0		1382
0.000789889415482	262	1266
0.000468164794007	360	2136
0.0		1067
0.0		1516
0.0		1665
0.0		2149
0.0		2286
0.0		935
0.0		742
0.0		1419
0.0		1762
0.0		2737
0.0		1244
0.0		2467
0.0		982
0.0		2333
0.0		1309
0.0		3353
0.0		669
0.000764818355641	1490,1636	2615
0.0		3900
0.0		1166
0.0		2691
0.0		2674
0.0		1342
0.000437445319335	1865	2286
0.0		1551
0.0		980
0.0		1925
0.0		885
0.0		2333
0.0		784
0.00180668473351	621,797	1107
0.0		1560
0.0		836
0.0		824
0.00110497237569	337	905
0.0		887
0.0		850
0.0		929
0.0		760
0.0		1549
0.0		1024
0.0		977
0.0		2957
0.0		1108
0.0		1081
0.0		1653
0.0		1428
0.0		1055
0.0		1174
0.0		1085
0.0		2843
0.0		1044
0.0		1161
0.00089928057554	364	1112
0.0		1567
0.0		1718
0.0		893
0.0		1321
0.0		1166
0.0		982
0.0		925
0.0		1148
0.0		1851
0.0		873
0.0		2374
0.0		1492
0.000825082508251	272,2192	2424
0.0		776
0.0		1102
0.0		2455
0.00106382978723	930	940
0.0		1041
0.000769230769231	986	1300
0.0		1533
0.0		1440
0.0		1114
0.0		1105
0.0		890
0.0		887
0.0		1648
0.0		1399
0.000181587071001	4519	5507
0.0		765
0.0		1231
0.0		3920
0.0		697
0.000631313131313	708	1584
0.0		859
0.0		1402
0.0		1939
0.0		1336
0.0		603
0.0		915
0.0		1377
0.0		1012
0.0		1139
0.0		1364
0.0		921
0.0		890
0.0		2304
0.0		657
0.000192901234568	377	5184
0.0		1202
0.0		1266
0.0		2239
0.000811688311688	318	1232
0.0		834
0.0		898
0.0		1650
0.0		1580
0.0		1331
0.0		1802
0.0		652
0.0		886
0.0		7271
0.0		1005
0.0		840
0.0		1318
0.0		1184
0.0		886
0.0		1435
0.000554631170272	1172	1803
0.00107066381156	558	934
0.0		1186
0.0		1213
0.0		3137
0.0		1373
0.0		990
0.0		835
0.0		1180
0.0		1522
0.0		1023
0.0		1107
0.00098814229249	211	1012
0.0		1099
0.0		527
0.0		2993
0.0		2246
0.0		3522
0.0		691
0.0		617
0.0		2151
0.0		1198
0.0		1819
0.0		1490
0.0		2671
0.0		1600
0.0		1367
0.0		1009
0.0		1658
0.0		1350
0.0		1599
0.0		1542
0.0		869
0.000750750750751	632,1575	2664
0.0		1159
0.0		1195
0.000735294117647	681	1360
0.0		801
0.0		1677
0.0		1380
0.0		2058
0.000536193029491	1232	1865
0.0		1965
0.000393700787402	289	2540
0.0		1100
0.0		1078
0.0		2184
0.0		1328
0.0		1031
0.0		2649
0.0		1276
0.0		1729
0.0		505
0.0		871
0.0		1004
0.000741289844329	768	1349
0.0		1399
0.0		1005
0.0		1509
0.0		663
0.0		1238
0.0		923
0.0		984
0.000635324015248	78	1574
0.0		1416
0.0		947
0.000366703337	1232	2727
0.000761614623001	930	1313
0.0		1012
0.0		897
0.0		842
0.0		905
0.00127713920817	427	783
0.0		1243
0.0		1896
0.0		931
0.0		1422
0.0		1468
0.0		822
0.0		947
0.0		1555
0.0		1942
0.0		919
0.0		790
0.0		827
0.0		1584
0.0		2206
0.0		745
0.0		1486
0.0		714
0.000980392156863	361	1020
0.0		823
0.0		2392
0.0		857
0.0		1250
0.0		1970
0.000372995151063	399	2681
0.0		2602
0.0		1278
0.0		2683
0.0		884
0.00100401606426	983	996
0.0		1257
0.0		1045
0.0		2024
0.0		1249
0.0		1787
0.0		1068
0.0		1438
0.0		1763
0.0		672
0.0		653
0.0		1254
0.0		781
0.0		1983
0.0		811
0.000826446280992	1192	1210
0.0010111223458	866	989
0.0		3918
0.0		1633
0.0		2810
0.000454545454545	1248	2200
0.000397772474145	2471	2514
0.000698324022346	772	1432
0.000857632933105	700	1166
0.0		1089
0.0		664
0.0		696
0.0		2223
0.0		1396
0.0		1062
0.0		705
0.0		1312
0.0		2326
0.0		2288
0.0		1184
0.0		1361
0.0		1442
0.0		821
0.0		1529
0.000711237553343	117	1406
0.0		1248
0.0		1123
0.0		728
0.0		1449
0.0		856
0.0		889
0.0		1089
0.00160901045857	247,639	1243
0.0		1024
0.0		881
0.0		966
0.0		1525
0.0		1196
0.0		1447
0.0		1128
0.0		1212
0.000413393964448	1002	2419
0.0		1495
0.0		961
0.0		1335
0.0		883
0.0		1509
0.0		790
0.0		570
0.0		850
0.0		843
0.0		1946
0.0		1173
0.0		1008
0.0		886
0.00147275405007	43	679
0.0		1242
0.0		762
0.0		1057
0.0		1558
0.0		989
0.000585480093677	276	1708
0.0		1780
0.0		2447
0.0		2072
0.0		1257
0.0		1540
0.0		1552
0.0		1011
0.0		1240
0.0		1449
0.0		683
0.0		1705
0.0		1611
0.0		1582
0.0		1223
0.0		2206
0.0		1253
0.0		1204
0.0		1654
0.0		1623
0.0		1062
0.000487329434698	574	2052
0.0		2359
0.0		2215
0.0		1142
0.0		2751
0.0		1934
0.0		1015
0.000587544065805	644	1702
0.0		2112
0.0		768
0.0		1663
0.0		879
0.0		1693
0.0		2184
0.0		1321
0.000347222222222	2353	2880
0.0		2527
0.0		1323
0.0		896
0.0		1355
0.0		945
0.0		1084
0.0		699
0.0		1255
0.0		1801
0.0		1037
0.0		882
0.00038037276531	2318	2629
0.00104821802935	206	954
0.0		891
0.0		1368
0.0		786
0.0		1419
0.0		1116
0.0		975
0.0		876
0.0017559262511	125,801	1139
0.0		2827
0.0		733
0.000634517766497	692	1576
0.0		1008
0.0		1687
0.0		768
0.000844594594595	981	1184
0.0		1268
0.0		1071
0.0		752
0.0		922
0.0		837
0.00126103404792	110	793
0.0		1455
0.0		2182
0.0		1178
0.0		1333
0.0		1099
0.0		674
0.0		1010
0.0		1579
0.0		3578
0.0		1258
0.0		1035
0.0		1803
0.0		848
0.0		5205
0.0		1525
0.0		1502
0.0		1435
0.0		1961
0.0		874
0.0		976
0.0		914
0.0		925
0.00137551581843	13	727
0.0		1250
0.0		1133
0.0		1514
0.0		665
0.0		1057
0.0		781
0.0		1452
0.0		1639
0.0		589
0.0		904
0.0		1949
0.0		916
0.0		2589
0.0		1364
0.0		791
0.0		1020
0.0		1004
0.0		667
0.000403551251009	127	2478
0.0		878
0.0		2335
0.0		1212
0.0		1251
0.0		1537
0.0		1304
0.00112359550562	790	890
0.0		973
0.0		2033
0.0		1311
0.0		1592
0.0		2684
0.0		1543
0.00114025085519	354	877
0.000993048659384	422	1007
0.0		1196
0.0		1051
0.0		2062
0.0		1373
0.0		1519
0.0		1166
0.0		1264
0.0		1175
0.0		1463
0.0		1370
0.0		1583
0.0		735
0.0		884
0.0		935
0.0		986
0.0		967
0.0		2834
0.0		1260
0.0		1812
0.0		1315
0.0		2987
0.0		1014
0.0		2068
0.0		650
0.0		2678
0.0		789
0.0		829
0.0		2287
0.0		1325
0.000551876379691	1134	1812
0.0		727
0.0		680
0.0		1396
0.0		925
0.0		730
0.0		806
0.0		1646
0.0		4125
0.0		1614
0.0		1817
0.0		838
0.0		811
0.0		635
0.0		772
0.000666222518321	592	1501
0.000702740688686	825	1423
0.0		2305
0.0		1992
0.0		686
0.0		876
0.0		990
0.0		1128
0.0		1049
0.0		1934
0.0		1478
0.0		1189
0.0		1040
0.0		929
0.0		1713
0.0		1068
0.0		2531
0.0		1130
0.0		1506
0.0		922
0.0		920
0.0		542
0.0		2122
0.0		1559
0.0		1339
0.0		1068
0.0		732
0.0		1285
0.0		1181
0.0		2583
0.000544662309368	1790	1836
0.0		736
0.0		1432
0.0		538
0.0		1810
0.0		756
0.0		1327
0.0		1432
0.0		1966
0.0		1189
0.0		1289
0.0		1238
0.0		1717
0.0		2622
0.000708717221828	1377	1411
0.0		1317
0.0		1180
0.0		677
0.0		2178
0.0		1161
0.0		1343
0.00273224043716	381,438	732
0.0		1928
0.0		619
0.0		1004
0.0		1914
0.0		1012
0.0		1989
0.0		2276
0.0		1363
0.0		1048
0.0		998
0.0		983
0.0		1184
0.0		1001
0.0		1222
0.0		1775
0.0		2317
0.0		854
0.0		1138
0.0		1650
0.0		1590
0.0		1246
0.000935453695042	356	1069
0.0		1510
0.000916590284143	587	1091
0.0		2824
0.0		1551
0.0		1220
0.0		1236
0.0		808
0.0		2000
0.0		815
0.0		970
0.0		2791
0.000548245614035	90	1824
0.0		920
0.0		2693
0.0		1132
0.0		947
0.0		824
0.0		672
0.0		825
0.0		3553
0.0		1750
0.0		1271
0.0		1317
0.0		705
0.0		1170
0.0		963
0.0		1784
0.000579374275782	1328	1726
0.0		1063
0.000871080139373	758	1148
0.0		889
0.0		2070
0.0		2113
0.0		834
0.0		1213
0.000521104742053	167	1919
0.000369412633912	1729	2707
0.0		1121
0.0		1804
0.0		1126
0.0		951
0.0		1634
0.000671140939597	1162	1490
0.0		1764
0.0		1234
0.0		5214
0.0		1196
0.0		1775
0.0		778
0.0		775
0.0		1029
0.0		3926
0.0		703
0.0		1913
0.00061804697157	2917,2872	3236
0.0		1116
0.0		1820
0.0		865
0.00089605734767	760	1116
0.0		1585
0.0		1129
0.0		1698
0.0		1041
0.0		938
0.000544662309368	524	1836
0.000853242320819	450	1172
0.00034566194262	2088	2893
0.0		1763
0.000789889415482	375	1266
0.0		1011
0.0		1831
0.0		1745
0.000273822562979	3147	3652
0.0		1201
0.0		998
0.0		1425
0.0		982
0.0		1586
0.00072939460248	198	1371
0.0		1351
0.0		1824
0.0		1247
0.0		1990
0.0		619
0.0		1890
0.0		1593
0.0		880
0.0		995
0.00110864745011	253	902
0.0		1157
0.0		1016
0.0		543
0.0		965
0.0		1158
0.0		1768
0.000733675715334	251	1363
0.0		1016
0.0		923
0.0		1349
0.0		1511
0.0		2131
0.0		1021
0.0		1059
0.0		1020
0.0		789
0.000578703703704	592	1728
0.000759301442673	705	1317
0.0		1555
0.0		4341
0.0		839
0.0		1441
0.0		1093
0.0		1528
0.0		1189
0.0		1017
0.0		1246
0.0		1235
0.00179211469534	281	558
0.0		1167
0.0		861
0.0		1221
0.0		811
0.0		4431
0.00033692722372	433	2968
0.0		1230
0.0		1080
0.0		892
0.0		1360
0.0		1089
0.0		1332
0.0		2883
0.0		1388
0.0		2005
0.0		1213
0.00049504950495	85	2020
0.0		1659
0.0		645
0.0		1457
0.0		1040
0.0		953
0.0		1128
0.0		1127
0.0		1214
0.0		1442
0.0		1251
0.0		1480
0.0		793
0.00072202166065	1073	1385
0.0		635
0.0		1198
0.0		879
0.0		1786
0.0		2238
0.0		907
0.0		1418
0.0		1041
0.0		748
0.0		1623
0.0		987
0.0		1063
0.0		1202
0.0		1210
0.0		3337
0.0		1191
0.0		3392
0.0		1041
0.00103626943005	1228,1332	1930
0.00114678899083	652	872
0.00103734439834	878	964
0.0		1932
0.0		947
0.0		599
0.0		784
0.0		2210
0.0		562
0.0		823
0.0		1512
0.0		1981
0.0		871
0.000660501981506	1158	1514
0.0		1124
0.0		2046
0.000367782272894	48	2719
0.0		682
0.0		1591
0.0		1232
0.0		1456
0.0		3807
0.0		1221
0.0		1282
0.0		944
0.0		885
0.0		1033
0.0		1115
0.0		1761
0.0		1195
0.0		877
0.0		2404
0.0		960
0.000528541226216	1883	1892
0.0		4370
0.0		1533
0.0		1197
0.0		767
0.000569476082005	333	1756
0.0		1196
0.0		1545
0.0		1278
0.0		1122
0.0		774
0.0		1223
0.0		1552
0.0		607
0.0		746
0.0		1718
0.000201085863664	553	4973
0.0		1540
0.0		1025
0.0		1624
0.0		2094
0.0		1737
0.0		822
0.0		2179
0.0		926
0.0		2717
0.0		1402
0.0		2139
0.0		1342
0.0		620
0.0		1505
0.0		3094
0.0		854
0.0		1456
0.0		1493
0.0		1968
0.0		1765
0.0		1770
0.0		4732
0.0		1107
0.0		1053
0.0		1005
0.0		926
0.0		1354
0.0		1125
0.0		1414
0.0		870
0.000805152979066	768	1242
0.0		987
0.0		1175
0.0		1168
0.0		1857
0.0		1602
0.0		691
0.0		1576
0.0		725
0.0		1696
0.0		1084
0.0		1012
0.0		1327
0.0		2908
0.0		1630
0.0		1035
0.0		1109
0.0		1186
0.0		1555
0.0		1912
0.0		981
0.000641848523748	1161	1558
0.0		2219
0.0		975
0.0		1193
0.0		2337
0.0		1041
0.0		1086
0.0		602
0.0		659
0.0		1925
0.0		1294
0.0		1202
0.0		909
0.0		1663
0.0		973
0.0		702
0.0		1281
0.0		1205
0.0		1309
