DENSITY	POSITIONS	SUBPEAK_LENGTH
0.0		1065
0.0		1104
0.0		1151
0.000841750841751	1080	1188
0.0		551
0.0		910
0.0		1216
0.0		1245
0.000995520159283	378,120	2009
0.000889679715302	988	1124
0.00125680770842	1115,1951,1212	2387
0.0		1248
0.000968992248062	887	1032
0.0		905
0.0		2179
0.0		679
0.0		2396
0.000428632661809	248	2333
0.00249376558603	590,647	802
0.000363636363636	2170	2750
0.0		576
0.0		1559
0.00125628140704	293	796
0.000660066006601	143	1515
0.0		2082
0.00088573959256	590	1129
0.00094696969697	631	1056
0.0		977
0.0014245014245	13	702
0.000328731097962	1394	3042
0.0		1007
0.0		946
0.0		1033
0.000675675675676	778	1480
0.0		1464
0.0		698
0.0		911
0.0		962
0.000609384521633	2241,2697	3282
0.000796812749004	1225	1255
0.0		1992
0.000918273645546	154	1089
0.0		1022
0.000545107658763	209,1007	3669
0.0		1111
0.000662251655629	1113	1510
0.0		2192
0.0		1133
0.00183654729109	198,286	1089
0.0		703
0.0		1452
0.000813669650122	862	1229
0.000692520775623	605,1751	2888
0.00180505415162	176	554
0.000639795265515	1149	1563
0.000902527075812	703	1108
0.0		1389
0.0		2474
0.0		2793
0.00103092783505	84	970
0.0		1156
0.0		886
0.0		1075
0.000512820512821	1347	1950
0.00113765642776	547	879
0.0		1244
0.0		883
0.0		811
0.0		1728
0.000623052959502	1505	1605
0.00158478605388	219,531	1262
0.000747104968248	1862,684	2677
0.00093896713615	764	1065
0.0		2154
0.0		980
0.0		2093
0.0		1298
0.00123915737299	506	807
0.0		719
0.000862068965517	2341,2903,1586	3480
0.000986193293886	809	1014
0.000484261501211	1486	2065
0.0		956
0.000797448165869	830	1254
0.000429368827823	1035	2329
0.0		1051
0.0		1262
0.0		825
0.0		1160
0.0		501
0.0		1534
0.0		1075
0.0011273957159	666	887
0.0		1032
0.0		979
0.00114416475973	69	874
0.00109529025192	202	913
0.00194174757282	444,873	1030
0.0		785
0.0		2270
0.0		1757
0.0		1199
0.000834724540902	1780,1527	2396
0.0		2037
0.0		1296
0.00178465199286	620,1290,896	1681
0.0		1790
0.0		1223
0.0		1904
0.00104112441437	1059,1841	1921
0.000762195121951	1199	1312
0.0		1526
0.00102669404517	195	974
0.0		734
0.000854700854701	1130	1170
0.0		760
0.0		977
0.00140350877193	546,923	1425
0.0		1180
0.0		1288
0.00217627856366	771,785	919
0.0		2614
0.0		1107
0.000335795836132	326	2978
0.000484261501211	1983	2065
0.00061804697157	485	1618
0.0012936610608	1267,866	1546
0.0		743
0.000236183278224	3706	4234
0.000297707651087	139	3359
0.0		930
0.0		1068
0.0010152284264	447	985
0.001	333	1000
0.000634920634921	1083	1575
0.0		1171
0.0		3754
0.0		1034
0.0		1279
0.0		1223
0.0		1321
0.0010752688172	608	930
0.0		1380
0.00046904315197	1765	2132
0.000662690523526	52	1509
0.0		1206
0.00113765642776	113	879
0.0		1843
0.0		646
0.000611995104039	714	1634
0.0		1443
0.0		1293
0.003663003663	473,144,169	819
0.0		872
0.0		1364
0.00103842159917	250	963
0.0		2279
0.0		760
0.0		1540
0.000663129973475	1326	1508
0.00115074798619	156	869
0.0		1495
0.000980392156863	1139,1241	2040
0.0		1059
0.0		1659
0.0		2120
0.0		1150
0.000401606425703	1642	2490
0.0		849
0.00110741971207	270	903
0.000991407799075	289,1994,2663	3026
0.0		729
0.0		767
0.0		852
0.0		1105
0.00101419878296	507	986
0.0		763
0.0		548
0.0		660
0.00138985406532	262,639	1439
0.00119047619048	317	840
0.0		822
0.0		843
0.0		1564
0.0		1270
0.0		4089
0.0		903
0.00114547537228	662	873
0.000667556742323	694	1498
0.0		956
0.000868055555556	666,172	2304
0.000620219144098	4701,1993,3929	4837
0.0		954
0.0		1383
0.0		1765
0.0		1099
0.0		1324
0.000457875457875	1898	2184
0.0		1288
0.0		2329
0.0		592
0.00126742712294	735	789
0.000463392029657	739	2158
0.0		955
0.000985221674877	1592,2825,2925	3045
0.0		944
0.0		823
0.000550458715596	1643,1745,5186	5450
0.000311332503113	2973	3212
0.000462107208872	362	2164
0.0		1147
0.0		962
0.0		914
0.0		1083
0.0		902
0.0		937
0.0		1270
0.001100110011	493	909
0.0		1621
0.0		471
0.0		879
0.0		416
0.00110987791343	332	901
0.0		1176
0.0		1679
0.0		2445
0.0		1164
0.0		1202
0.0		2584
0.0		1089
0.0		1836
0.0		2246
0.0		955
0.0		822
0.000414937759336	1533	2410
0.0		919
0.0		973
0.0		1324
0.0		1229
0.0		847
0.000751879699248	154	1330
0.000738007380074	521	1355
0.00327332242226	926,441,956,980	1222
0.000656814449918	2641,2781	3045
0.0		915
0.000819672131148	460	1220
0.00193236714976	377,425	1035
0.0		1089
0.0		1814
0.00169779286927	247,706	1178
0.0		851
0.000837520938023	879	1194
0.0		1174
0.00162074554295	156	617
0.000736377025037	434	1358
0.0		831
0.000687285223368	1045	1455
0.00267379679144	521,640,968	1122
0.0		755
0.0		924
0.00103734439834	955	964
0.0		1821
0.00106951871658	447	935
0.0		2114
0.0		948
0.0		1310
0.000463177396943	1578	2159
0.0		1062
0.0		953
0.000904159132007	54	1106
0.0		1823
0.0		908
0.0		1267
0.0		1622
0.0		766
0.000793021411578	751	1261
0.0		809
0.00250626566416	590,481	798
0.000918273645546	818	1089
0.0		876
0.0		1402
0.0		1549
0.0		606
0.000893655049151	485	1119
0.000787401574803	492	1270
0.0		1179
0.00100300902708	890	997
0.0		2320
0.0		694
0.0		915
0.000709723207949	144	1409
0.000332667997339	2195	3006
0.0		983
0.000651465798046	162	1535
0.000844594594595	1088	1184
0.0		1251
0.000593119810202	1007	1686
0.0		599
0.000600600600601	611	1665
0.0		2966
0.0		1002
0.0		1958
0.00127877237852	333	782
0.0		970
0.0		1279
0.000756429652042	496	1322
0.0		1909
0.0		797
0.0		1078
0.0		2041
0.0		1751
0.00101419878296	387,988	1972
0.000641025641026	951	1560
0.00124378109453	337	804
0.00112485939258	575	889
0.0		1634
0.000581733566027	587	1719
0.0		956
0.0		1307
0.0		1638
0.00207468879668	722,293	964
0.0014450867052	483	692
0.0		3163
0.000382995021065	1066	2611
0.00196270853778	903,1014	1019
0.00077399380805	768	1292
0.000254194204372	3253	3934
0.0		737
0.000841750841751	703	1188
0.0		1745
0.000247157686604	557	4046
0.0		1874
0.0		689
0.00151057401813	420,1195	1324
0.0010593220339	673	944
0.0		2129
0.000355871886121	357	2810
0.00130293159609	274,634	1535
0.0		1306
0.00161812297735	90,766	1236
0.000573065902579	1407	1745
0.00110375275938	712	906
0.0		1162
0.0		1481
0.0		1486
0.000790513833992	858	1265
0.000922509225092	607	1084
0.0		1446
0.0		743
0.000911161731207	113,1049	2195
0.000846740050804	264	1181
0.0		1162
0.00062893081761	255	1590
0.0		1394
0.0		1725
0.0		921
0.0		1997
0.0		1186
0.0		1251
0.0012325390304	1923,992,1052	2434
0.0		1819
0.0		1065
0.00104931794334	210,1750	1906
0.000944287063267	454	1059
0.00102880658436	872,1435	1944
0.0		1342
0.0		813
0.0		1140
0.0		1602
0.000654878847413	286	1527
0.0		948
0.0		940
0.0		1651
0.000666666666667	1185	1500
0.0		853
0.0		1095
0.0		1642
0.0010157440325	400,1359	1969
0.000973709834469	394	1027
0.0		1963
0.000426985482494	60	2342
0.00064308681672	765	1555
0.0		1094
0.0		1363
0.0		1462
0.0		1156
0.0		1051
0.0		1894
0.0		836
0.0		1155
0.000609384521633	218	1641
0.00101729399797	290	983
0.0		1064
0.0		3166
0.00136147038802	1320,599	1469
0.00122699386503	942,1074	1630
0.0		694
0.0		991
0.0		1233
0.0		1108
0.0		791
0.0		2095
0.00131118881119	152,551,835	2288
0.0		2277
0.0		959
0.0		880
0.0		969
0.00081499592502	684	1227
0.0		1034
0.0		1630
0.0		1147
0.0		1128
0.0		1814
0.0		579
0.000787401574803	455	1270
0.0		854
0.0012936610608	356	773
0.000943396226415	462	1060
0.000608642726719	649	1643
0.0		878
0.00121654501217	490	822
0.0		1092
0.0		1862
0.0		1467
0.0		807
0.0		1016
0.0		1286
0.000669792364367	350	1493
0.0		1514
0.000752445447705	1016	1329
0.00260416666667	611,635	768
0.0		710
0.000520562207184	330	1921
0.0		991
0.0		882
0.0		1210
0.00134228187919	655	745
0.00130548302872	498,833	1532
0.0		952
0.000855431993157	3028,1752,3461	3507
0.000949216896061	72,102	2107
0.0		2218
0.0		866
0.00124766063631	560,806	1603
0.000859845227859	1086	1163
0.0		1537
0.0		1343
0.00101419878296	313	986
0.0		1173
0.0		1736
0.0		1689
0.0		924
0.0		1725
0.00210970464135	679,839	948
0.0014367816092	266,448	1392
0.000750187546887	596	1333
0.0		924
0.000946073793756	818	1057
0.0		897
0.00109529025192	539	913
0.000909090909091	228	1100
0.0		973
0.000704225352113	2178,1918	2840
0.0		1153
0.00143061516452	485,346	1398
0.0		1213
0.0		850
0.0		888
0.000282087447109	1188	3545
0.0		1011
0.00082304526749	1120	1215
0.0		1109
0.0		532
0.0		2079
0.00079554494829	1013	1257
0.0		1066
0.0		1321
0.0		941
0.00106894708712	1055,1166	1871
0.0		956
0.00077101002313	1047	1297
0.0		742
0.00131578947368	517	760
0.0		1202
0.0		797
0.0		1276
0.0		1169
0.0		1497
0.0		1111
0.000466635557629	328	2143
0.0		818
0.0		1333
0.0		1762
0.000724637681159	116,780	2760
0.0		1001
0.0		890
0.000241896468312	3649	4134
0.0		1276
0.0		710
0.00101317122594	91	987
0.0		1365
0.00095328884652	464	1049
0.0		900
0.0		868
0.000631313131313	875	1584
0.0		1097
0.000768049155146	1175	1302
0.0		1041
0.000860215053763	846,1585	2325
0.0		1514
0.0		1856
0.0		1557
0.0		899
0.0		1664
0.0		1547
0.0		657
0.00142857142857	1996,236,992	2100
0.000847816871556	1735,2300	2359
0.000313087038197	156	3194
0.0		1241
0.0013698630137	466,1762,1724	2190
0.0		1454
0.0		731
0.0		1889
0.0		1052
0.0		900
0.0		1170
0.0		885
0.0		1775
0.0		1102
0.000763941940413	271	1309
0.00054347826087	1232	1840
0.0		2437
0.000490196078431	309	2040
0.000816326530612	916	1225
0.0		1482
0.0		857
0.0		1203
0.0		1281
0.0		874
0.000597728631201	467	1673
0.0		906
0.0		919
0.00119260584377	221,1561	1677
0.0		1570
0.0		841
0.0		801
0.000742115027829	241,396	2695
0.0		1169
0.0		1955
0.000412201154163	1961	2426
0.00118343195266	694	845
0.0		1046
0.00054347826087	690	1840
0.0		1039
0.0		984
0.00112233445567	518	891
0.0		1534
0.0		906
0.0		980
0.000340715502555	2262	2935
0.0		1445
0.0		1468
0.000558971492454	881	1789
0.0		1240
0.0		1097
0.0		865
0.0		1856
0.0		1201
0.0		583
0.00149031296572	33	671
0.000585823081429	1658	1707
0.000518134715026	1727	1930
0.0011013215859	291	908
0.000638977635783	1231	1565
0.00159744408946	224	626
0.0		823
0.0		682
0.0		1383
0.0		1703
0.0010989010989	897	910
0.000487092060399	504	2053
0.0		2178
0.0		2301
0.0		1670
0.0		829
0.00113122171946	110	884
0.00155520995334	454	643
0.00322061191626	62,244	621
0.000926784059314	766	1079
0.000693481276006	820	1442
0.0		2075
0.0		1080
0.00147928994083	320,515	1352
0.0		1229
0.000613496932515	910	1630
0.0		864
0.00102774922919	43	973
0.0		1149
0.00117924528302	636	848
0.000779423226812	707	1283
0.0		1090
0.0		953
0.0		1308
0.0		942
0.0		1214
0.0		1063
0.0		1700
0.0		1006
0.0		1099
0.000825763831544	1202	1211
0.0		806
0.00112485939258	272	889
0.0		1031
0.0		1042
0.000788022064618	561	1269
0.0		2152
0.00272975432211	107,619,1021	1099
0.0		1824
0.0		1798
0.0		940
0.0		1079
0.0		1356
0.0		971
0.0		1206
0.0		1897
0.0		583
0.0		1302
0.00030330603579	2743	3297
0.0		1492
0.000845308537616	170	1183
0.00112359550562	450	890
0.00147928994083	351	676
0.000859845227859	207	1163
0.000698324022346	381	1432
0.0		1037
0.0		1406
0.0		1001
0.0020618556701	612,835	970
0.0		869
0.0		837
0.0		1383
0.000956022944551	824	1046
0.00091533180778	885,1817	2185
0.000592768227623	306	1687
0.0		1763
0.0		1042
0.0		1168
0.0		1321
0.0		1640
0.0		1782
0.0		646
0.0		1223
0.000627746390458	563	1593
0.000661375661376	68	1512
0.0		978
0.000495540138751	920	2018
0.0		1716
0.0		802
0.0		1530
0.00137174211248	1110,773	1458
0.000648088139987	641	1543
0.000919117647059	63	1088
0.0		831
0.0		1844
0.00152905198777	361	654
0.000512820512821	398	1950
0.000813008130081	1147	1230
0.0		759
0.0		884
0.00116279069767	58	860
0.00034758428919	438	2877
0.000927643784787	594	1078
0.000535188654001	1832,2959	3737
0.000740192450037	1333	1351
0.0		1258
0.0		1287
0.0		802
0.0		1184
0.0		1058
0.0		1181
0.0		973
0.0		970
0.0		1400
0.000611246943765	1013	1636
0.0		589
0.000619578686493	257	1614
0.0		1322
0.00235294117647	88,266,613	1275
0.00224466891134	394,512	891
0.000547945205479	402	1825
0.0		1477
0.0		1615
0.000966183574879	781	1035
0.0		1070
0.00156372165754	208,2118,2502,421	2558
0.0		829
0.000474383301708	166	2108
0.0		371
0.0017094017094	174,881	1170
0.000801924619086	819	1247
0.0		951
0.0		1960
0.0		919
0.000702740688686	650	1423
0.000796178343949	641	1256
0.0		900
0.0		808
0.0		1847
0.0		956
0.0		1220
0.0		861
0.0		1022
0.0010095911156	1498,1590	1981
0.00102145045965	145	979
0.000668449197861	364	1496
0.00113250283126	785	883
0.0		752
0.00270513976555	860,1061,256	1109
0.0010989010989	869	910
0.0		951
0.000478011472275	1225	2092
0.0		1764
0.0		747
0.00126262626263	399	792
0.00121728545344	461,971	1643
0.000766283524904	687	1305
0.0		681
0.0		979
0.0		805
0.000799360511591	361	1251
0.0		962
0.0		1078
0.00199600798403	494,939	1002
0.000247402276101	419	4042
0.0		1283
0.0		934
0.0		1233
0.00235849056604	384,591	848
0.0		896
0.00100334448161	934,977,1139	2990
0.0		984
0.0		2059
0.0		1261
0.0		1016
0.0		1019
0.0		1734
0.000431406384814	1849	2318
0.0		963
0.0		1530
0.0		1475
0.0		822
0.0		737
0.000799360511591	466	1251
0.000550357732526	2107,3551	3634
0.0		751
0.0		1310
0.0		1097
0.0		1532
0.000779423226812	677	1283
0.0		828
0.0		1439
0.0		710
0.0		1533
0.00130463144162	191,1279	1533
0.00110987791343	213	901
0.0		1549
0.0		1479
0.0		734
0.0		897
0.0		1064
0.0		1404
0.0		848
0.0		643
0.0		847
0.00101729399797	594	983
0.0		893
0.0		861
0.0		870
0.0		1495
0.000415282392027	798	2408
0.000516795865633	307	1935
0.0		757
0.0010460251046	351	956
0.000968054211036	415	1033
0.000878734622144	875	1138
0.0		2066
0.00129617627997	739,1107	1543
0.0		1783
0.000299670362601	2172	3337
0.0		897
0.0		722
0.0		1029
0.0		971
0.0		1872
0.0		1164
0.0		1482
0.0		741
0.0		2152
0.000879507475814	612	1137
0.0		977
0.0		1571
0.0		1106
0.000421229991575	1798	2374
0.0		1289
0.0		1484
0.00144230769231	1568,235,1021	2080
0.000629326620516	1551	1589
0.000692041522491	1216	1445
0.000354609929078	2194	2820
0.0		977
0.000813008130081	969	1230
0.000881445570736	454,1767	2269
0.0		1722
0.00024931438544	3974	4011
0.000465766185375	1832	2147
0.0		904
0.00111731843575	533	895
0.00200400801603	140,53	998
0.00115273775216	360,1246	1735
0.0		1231
0.0		1209
0.0		958
0.0		2248
0.0		2022
0.0		1565
0.0		1101
0.000651465798046	440	1535
0.0		714
0.000842459983151	682	1187
0.000298864315601	694	3346
0.000867302688638	551	1153
0.0		743
0.0		1574
0.0		2515
0.0		1248
0.0		1266
0.0		915
0.0		1426
0.0		643
0.000506329113924	1403	1975
0.000765110941086	290	1307
0.00326797385621	583,727,786	918
0.0		1667
0.000532481363152	888	1878
0.0		1015
0.0		952
0.0		919
0.0		1751
0.0		924
0.000672494956288	342	1487
0.000937207122774	983	1067
0.0		2571
0.00175192711983	1267,2382,63,295,2274	2854
0.00193236714976	117,616	1035
0.000483325277912	310	2069
0.0		1935
0.0		1858
0.00194931773879	478,522	1026
0.0		730
0.0		1076
0.0		934
0.0		590
0.0		811
0.0		1259
0.0		1628
0.00072202166065	19	1385
0.0		1057
0.0		1184
0.0		1510
0.0		987
0.0		929
0.0		1412
0.000602046959663	1117	1661
0.000547645125958	676	1826
0.00177147918512	187,541	1129
0.0018281535649	516,752	1094
0.00134048257373	436	746
0.0		593
0.00115340253749	499	867
0.000621890547264	1557	1608
0.000402414486922	75	2485
0.0		954
0.000433463372345	2962,4538	4614
0.0		2032
0.0		950
0.000831255195345	1021	1203
0.000597371565114	243,1976	3348
0.00030385900942	3018	3291
0.0		848
0.0		1331
0.00081654872074	349,544,3471	3674
0.000369549150037	1612	2706
0.0		994
0.0		4411
0.0		782
0.0		2203
0.0		1340
0.000583771161705	426	1713
0.0		1708
0.000820344544709	408	1219
0.0		922
0.0		1733
0.0		931
0.0		2194
0.0		941
0.0		1447
0.0		822
0.0		1969
0.0		782
0.0		1379
0.0		1204
0.0		584
0.000791452314998	1628,421	2527
0.0		617
0.0		3508
0.0		921
0.0031007751938	294,320	645
0.000508905852417	515,1580	3930
0.000499251123315	1153	2003
0.000529661016949	568	1888
0.000762195121951	496	1312
0.0		1682
0.0		1438
0.000569800569801	462	1755
0.00135501355014	669	738
0.000594177064765	669	1683
0.0		1548
0.000425894378194	2268	2348
0.00159744408946	940,225	1252
0.00108401084011	1048,162	1845
0.000877192982456	636	1140
0.00070126227209	1293	1426
0.00110741971207	632	903
0.0011013215859	481	908
0.000769822940724	1200	1299
0.00173611111111	325	576
0.000779423226812	478	1283
0.0		1810
0.00115207373272	1291,1988,1338	2604
0.0		997
0.001443001443	259	693
0.00202429149798	93,241	988
0.0		1270
0.0		1802
0.00105263157895	206	950
0.0		884
0.00149476831091	361	669
0.0		1864
0.00170068027211	231	588
0.0		800
0.0		1002
0.0		1358
0.00074794315632	673	1337
0.0		952
0.00106723585912	896	937
0.0		1095
0.000889679715302	992	1124
0.000611246943765	321	1636
0.000904159132007	451	1106
0.0		1263
0.0		1368
0.0		1541
0.0		680
0.0011641443539	797	859
0.00130039011704	1775,2282,361	2307
0.0		1103
0.0		754
0.0		483
0.0		825
0.0		1461
0.000537056928034	740	1862
0.0		1109
0.0		1206
0.000940291490362	1109,2089	2127
0.0		619
0.0		1053
0.0		1548
0.0		3049
0.000546149645003	43	1831
0.0		2667
0.000701754385965	144	1425
0.000830564784053	922,1462	2408
0.0		545
0.0		984
0.000602772754671	353	1659
0.000840336134454	489	1190
0.0		1991
0.00195058517555	135,985,1039	1538
0.000838926174497	919	1192
0.0		1311
0.0		1041
0.0		1188
0.0		1505
0.000892857142857	730	1120
0.00215517241379	437,509	928
0.0		2098
0.00135043889264	807,452	1481
0.0		3038
0.0		1149
0.0		937
0.0		1037
0.0		1216
0.0		1055
0.0		1055
0.0		1058
0.00200601805416	178,511	997
0.000355618776671	16	2812
0.0		1060
0.000644745325596	942	1551
0.0		1722
0.000771604938272	707	1296
0.00171722953635	816,279,529	1747
0.000479386385427	1614	2086
0.0		868
0.00082850041425	975	1207
0.0		843
0.0		1186
0.0		1782
0.0		1214
0.0		1039
0.0		734
0.0		1400
0.0		1775
0.000999000999001	135	1001
0.00246913580247	448,522	810
0.000890471950134	133	1123
0.0		980
0.0		1113
0.0		939
0.0		1394
0.0		809
0.0		1133
0.000791765637371	484	1263
0.000991080277502	270,1199	2018
0.0		1135
0.0		1170
0.00117302052786	251,1113	1705
0.0		676
0.00116890707189	835,542	1711
0.0		1211
0.0		1657
0.0		2251
0.0036231884058	117,250	552
0.000629722921914	762	1588
0.0		1549
0.0		1386
0.0		3785
0.00081499592502	277	1227
0.0		1413
0.0		782
0.000555247084953	764	1801
0.000681198910082	1061	1468
0.00044014084507	1090	2272
0.0		1708
0.0		1686
0.0		1325
0.0		858
0.0		1762
0.000571428571429	1732	1750
0.0		1096
0.0		1179
0.0		2028
0.0010298661174	725	971
0.0		1283
0.0		1363
0.0		1428
0.0		811
0.0		1090
0.000580046403712	1112	1724
0.0		704
0.0		1130
0.00105152471083	28	951
0.0		1337
0.00102880658436	835	972
0.0		1780
0.00116959064327	519	855
0.0		998
0.0		806
0.00078431372549	98	1275
0.0		913
0.0		923
0.0		1105
0.0		1503
0.000813669650122	853	1229
0.0		1269
0.0013764624914	1018,1026	1453
0.00124223602484	545,1434	1610
0.00108813928183	705	919
0.0		990
0.0		655
0.000931966449208	623	1073
0.0		2014
0.0		1025
0.0		1325
0.00145454545455	1270,92	1375
0.0		1330
0.0		866
0.0		1066
0.0		1203
0.0		1928
0.0		2174
0.0		497
0.000747384155456	908	1338
0.0		939
0.0		968
0.0		1281
0.0		823
0.0		844
0.000763358778626	967	1310
0.000786782061369	495	1271
0.0		2009
0.0		1186
0.0		2206
0.00110253583241	329	907
0.000889679715302	272	1124
0.00135135135135	443	740
0.0		1020
0.00054347826087	756	1840
0.0		752
0.0		847
0.0		1124
0.0		1167
0.0		2648
0.0		1069
0.00107066381156	536,1790	1868
0.000593471810089	594	1685
0.0		1507
0.0		910
0.00125786163522	177,888	1590
0.00102511532547	570,1871	1951
0.0020964360587	869,745	954
0.000650195058518	453	1538
0.000710732054016	348	1407
0.0		1264
0.0		741
0.000576036866359	481	1736
0.00133958472873	1322,703	1493
0.000417362270451	623	2396
0.0		4185
0.0		1434
0.000400160064026	1559	2499
0.0		1004
0.00107874865156	752	927
0.00127551020408	85	784
0.0		1121
0.0		1316
0.0		905
0.00102249488753	508	978
0.000705716302047	595	1417
0.0		925
0.0		1154
0.0		1579
0.0		1394
0.00042735042735	1567	2340
0.0		834
0.000813008130081	571	1230
0.0		2372
0.0		846
0.0		2597
0.000393081761006	585	2544
0.000542005420054	1758	1845
0.0		826
0.000663129973475	1320	1508
0.0		1169
0.0		724
0.0		853
0.0		1958
0.0		2458
0.0		1257
0.000886524822695	161	1128
0.0		873
0.00199401794616	408,772	1003
0.000932835820896	335	1072
0.000609384521633	376	1641
0.000795861520096	2100,1753	2513
0.0016835016835	841,683,702,1009	2376
0.0		802
0.00118203309693	1867,2318,1750	2538
0.000719942404608	824	1389
0.0		1744
0.000789889415482	6,1759	2532
0.0		1758
0.0		1145
0.0		1130
0.0		961
0.0		1668
0.00075329566855	888,904	2655
0.0		1928
0.00102880658436	519	972
0.000904977375566	657,1176,2098	3315
0.0		723
0.0		1598
0.000881834215168	413	1134
0.0		1739
0.0		874
0.0		2098
0.0		800
0.0		1881
0.0		929
0.00123762376238	642	808
0.0		566
0.00102354145343	449	977
0.0		3032
0.0		961
0.0		1000
0.0		3913
0.000754147812971	738	1326
0.0004502476362	1615,2682,2909	6663
0.00226757369615	395,574	882
0.0		969
0.0		920
0.00030525030525	491	3276
0.00116144018583	280	861
0.0		950
0.0		1238
0.000401606425703	1841	2490
0.0		1071
0.00153609831029	257,1187	1302
0.0		2297
0.0		1732
0.0		907
0.0012853470437	376	778
0.0		1739
0.000559284116331	1278	1788
0.00077101002313	568	1297
0.0		1604
0.000923361034164	491	1083
0.0		1040
0.0		898
0.00107296137339	452	932
0.000644329896907	888	1552
0.00121506682868	454	823
0.0		998
0.00166112956811	390,672	1204
0.000753579502638	479	1327
0.000601684717208	556	1662
0.000758725341426	998,1710,1883	3954
0.000920810313076	260	1086
0.0		1899
0.0		1555
0.0		1692
0.0		1477
0.0		955
0.0		981
0.0		1172
0.00111111111111	607	900
0.0		1502
0.0		1255
0.0		1824
0.0		1061
0.0		1182
0.0		1277
0.000517598343685	1860	1932
0.000735294117647	951	1360
0.0		1234
0.0		1863
0.00105374077977	719	949
0.0		1306
0.0		1093
0.0		971
0.0		674
0.0		1190
0.0		1209
0.0		790
0.00218579234973	782,838	915
0.0		1687
0.00114810562572	204,1560,259	2613
0.0		1149
0.00152594099695	517,888,1654	1966
0.0		2251
0.0		2011
0.0		614
0.00058207217695	175	1718
0.000389711613406	1809	2566
0.0		2216
0.0		839
0.0		1040
0.0		849
0.0		742
0.000636942675159	1020	1570
0.0		1093
0.0		906
0.000884173297966	880	1131
0.0		700
0.000657894736842	1040	1520
0.0018018018018	555,623	1110
0.000623830318153	76	1603
0.00183486238532	538,941	1090
0.0		949
0.0		1076
0.0		867
0.00266311584554	20,369	751
0.000704721634954	98	1419
0.0		1106
0.0		1001
0.000980392156863	259	1020
0.00140944326991	525,679	1419
0.0		1143
0.0		791
0.00081103000811	314	1233
0.0		938
0.0		1788
0.0		1631
0.0		964
0.0		899
0.0		1104
0.0		1401
0.0		2236
0.0011862396204	1269,102,1545	2529
0.00355871886121	401,265	562
0.0		496
0.0		880
0.001100110011	1055,1246	1818
0.0		921
0.0		2612
0.0		899
0.000892857142857	141	1120
0.000470145745181	1072	2127
0.0		696
0.0		1319
0.00193610842207	882,275	1033
0.000604960677556	494	1653
0.000524383848977	388,1088	3814
0.0		1060
0.0		775
0.0		1590
0.001246105919	826,482	1605
0.0		1461
0.0		1842
0.00131406044678	239	761
0.00254129606099	360,723	787
0.000814332247557	310	1228
0.0		2015
0.0		3000
0.0		1654
0.0		532
0.000856164383562	695	1168
0.0		1206
0.0		919
0.0		519
0.00136239782016	478	734
0.00080971659919	520	1235
0.000625978090767	2121,2693	3195
0.0		740
0.000533049040512	1541	1876
0.00102774922919	946	973
0.000983284169125	1361,1462	2034
0.0		2003
0.0		1779
0.0		2166
0.0		1812
0.000431592576608	1759	2317
0.0		655
0.0		1310
0.000523286237572	702	1911
0.0		2640
0.0		2218
0.000577034045009	3161,540	3466
0.000413907284768	2177	2416
0.0		1824
0.0		1277
0.0		853
0.0		1471
0.0		1296
0.000390015600624	1715	2564
0.000357525920629	2650	2797
0.0010101010101	535	990
0.0		1291
0.000895255147717	304	1117
0.00072202166065	701	1385
0.0		2150
0.00128452151574	487,193	1557
0.0		1149
0.000609756097561	92	1640
0.000849617672048	391	1177
0.0		867
0.000942951438001	1570,1742	2121
0.0		610
0.000709723207949	694	1409
0.0		799
0.0		873
0.0		2289
0.0		938
0.0		1217
0.0		1322
0.0		816
0.000424808836024	1650	2354
0.0		737
0.000501504513541	1438	1994
0.0		755
0.0016339869281	222	612
0.0		929
0.0		1984
0.000394788787998	434	2533
0.0		642
0.00098231827112	203	1018
0.0		1705
0.0010152284264	864	985
0.00147492625369	533	678
0.000450653447499	1611	2219
0.0		1101
0.000570125427594	1133	1754
0.0		1013
0.0		1352
0.0		917
0.00262927256792	827,306,463	1141
0.000372162262747	435	2687
0.000323624595469	399	3090
0.0		2127
0.000998003992016	1702,576	2004
0.0		919
0.0		1244
0.0		773
0.000672494956288	1033	1487
0.0		2213
0.0		838
0.0		1059
0.0		854
0.000321853878339	1573	3107
0.000838222967309	803,484	2386
0.0		892
0.000948766603416	1044	1054
0.00106951871658	202	935
0.00155279503106	638,648	1288
0.00139958012596	1217,532	1429
0.0		1146
0.0		1177
0.0		1050
0.0		614
0.0		1307
0.0		2336
0.0		735
0.000581057524695	0	1721
0.0		1734
0.0		2939
0.00121802679659	775	821
0.0		3111
0.000404203718674	9,26	4948
0.000550357732526	424	1817
0.0		642
0.0		1139
0.0		746
0.00181983621474	60,458	1099
0.0		1001
0.0		1284
0.000765110941086	1061,1318	2614
0.000766283524904	354	1305
0.00105708245243	541	946
0.0		1211
0.0		1687
0.00172413793103	79	580
0.00156494522692	295	639
0.0		1222
0.0		1023
0.00174825174825	875,881	1144
0.0		2140
0.000642260757868	540	1557
0.0		1432
0.0		1519
0.0		1102
0.0		1033
0.0		898
0.0		942
0.000954653937947	626,383	2095
0.0		978
0.0		1485
0.00240529164161	471,617,116,690	1663
0.0		1446
0.0		490
0.00102511532547	697,782	1951
0.0		2410
0.0		1019
0.000444247001333	702	2251
0.0		796
0.0		2116
0.0		3165
0.0		1028
0.0		1052
