DENSITY	POSITIONS	SUBPEAK_LENGTH
0.0		1143
0.00167785234899	1150,1272,571	1788
0.000506585612969	1870	1974
0.0		918
0.00202839756592	589,1074,473	1479
0.0		925
0.0		976
0.00243704305443	369,695,721	1231
0.0		830
0.0011641443539	602,1256	1718
0.0		1577
0.00165289256198	1087,1126	1210
0.000408329930584	2112	2449
0.000600240096038	91	1666
0.0		1563
0.0		2160
0.000717875089734	1249	1393
0.000292141396436	1242	3423
0.000736377025037	451	1358
0.00140449438202	835,1044	1424
0.0		925
0.00035739814153	2263	2798
0.0		1718
0.000561482313307	1597	1781
0.0		1289
0.0		840
0.00169061707523	159,897	1183
0.000484261501211	1044	2065
0.0		970
0.0		1202
0.0		1408
0.000753579502638	208	1327
0.0		1303
0.000777604976672	586	1286
0.0		904
0.0		1266
0.00116959064327	68,1092	1710
0.0		1020
0.0		1040
0.0		1683
0.00117096018735	444	854
0.0		1450
0.0		593
0.00093896713615	1812,328	2130
0.0		1935
0.000743494423792	1295,1337	2690
0.0		1979
0.0		878
0.000445434298441	1494	2245
0.000865800865801	845,702	2310
0.00095328884652	198	1049
0.000719942404608	809	1389
0.00116686114352	788	857
0.0		998
0.0018779342723	641,899,1412,1168	2130
0.00145666423889	1324,1365	1373
0.0		937
0.00269541778976	316,558	742
0.0		2259
0.0		1806
0.00106269925611	879	941
0.0		1238
0.0012853470437	624	778
0.000463606861382	887	2157
0.0		922
0.0		969
0.000551267916207	1163	1814
0.000924214417745	1020	1082
0.0010989010989	64	910
0.000461041954818	1882	2169
0.000786369593709	2779,3214,3726	3815
0.00197823936696	881,907	1011
0.00128865979381	998,755	1552
0.00087260034904	950	1146
0.0		929
0.00102669404517	375	974
0.00135869565217	247,648,1714	2208
0.000990099009901	598	1010
0.0		1660
0.0010101010101	906	990
0.00077399380805	472	1292
0.0		1211
0.0012315270936	717	812
0.000949667616334	618	1053
0.0		1279
0.000434121988279	1621,2448	4607
0.000535331905782	333	1868
0.000687285223368	727	1455
0.0		912
0.0		1365
0.000641436818473	791	1559
0.0		1114
0.00116686114352	475	857
0.000883392226148	594	1132
0.0021645021645	292,672,854	1386
0.00123380629241	743,1171	1621
0.0		2543
0.0		1886
0.0		1299
0.0		923
0.00132802124834	93,321	1506
0.0		748
0.00139082058414	558,594	1438
0.0		2621
0.00181818181818	384,948	1100
0.00102511532547	666,1595	1951
0.00196463654224	1380,374,1206	1527
0.0		1086
0.00108577633008	674	921
0.0		2040
0.0		1184
0.000345901072293	191	2891
0.0		725
0.00145067698259	1054,1064,1730	2068
0.00182315405652	606,777	1097
0.000854700854701	464,714	2340
0.0		1483
0.000488758553275	199	2046
0.000718390804598	493	1392
0.0		965
0.00142653352354	661	701
0.0		1508
0.0		841
0.000467726847521	672	2138
0.0		1395
0.000500500500501	1728	1998
0.0		887
0.0		928
0.000925069380204	404	1081
0.0		462
0.0		966
0.0		1693
0.000401284109149	1177	2492
0.00108695652174	843,861	1840
0.000811688311688	798,1770	2464
0.00187617260788	314	533
0.000901713255185	393	1109
0.0		1720
0.0		1087
0.0		1008
0.00063051702396	426	1586
0.0		937
0.0		1095
0.0		1185
0.0		946
0.0		2349
0.0		846
0.0		1081
0.0		1831
0.000469483568075	1056	2130
0.0		881
0.0		658
0.000716332378223	427	1396
0.0		2959
0.0		839
0.00196078431373	826,428	1020
0.000451059990979	1053	2217
0.0		2264
0.00115340253749	483	867
0.0		700
0.0		1291
0.00189393939394	837,908,79,1045	2112
0.0		1548
0.000576368876081	1249	1735
0.00169491525424	256,1111	1180
0.0		775
0.000381388253242	2122	2622
0.000989119683482	125	1011
0.000511508951407	1862	1955
0.00109051254089	200	917
0.000765696784074	667	1306
0.00068166325835	1165	1467
0.0011961722488	303	836
0.0		1296
0.0		1441
0.0		1005
0.0		989
0.000869565217391	50	1150
0.0		2863
0.0		982
0.000528634361233	1475,1220,1983	5675
0.0		1175
0.0		817
0.0		1179
0.00229621125144	482,847	871
0.0		1202
0.000983284169125	932	1017
0.000958772770853	435,61	2086
0.0		1267
0.0		1647
0.0		1069
0.000903342366757	719,1905	2214
0.000978473581213	614	1022
0.000974184120799	764,1611	2053
0.0		2219
0.000487804878049	1775	2050
0.000682593856655	1268	1465
0.0		861
0.0		916
0.000476417341591	832	2099
0.000617665225448	2061,1992	3238
0.0		917
0.0		1287
0.0		1731
0.000713775874375	131	1401
0.000576368876081	591	1735
0.000372856077554	1288	2682
0.0		1278
0.000536480686695	1154	1864
0.0		2143
0.00106382978723	914	940
0.0		932
0.000493096646943	931	2028
0.0		1386
0.00066889632107	826	1495
0.000919117647059	689	1088
0.0		1156
0.0		1045
0.0		956
0.0		1110
0.0		1011
0.0		932
0.0		1087
0.0		2260
0.0		759
0.0		901
0.000851788756388	1150	1174
0.00198807157058	485,970	1006
0.0		1067
0.00107296137339	114	932
0.00153256704981	697,803	1305
0.0		1190
0.0		1215
0.0		1780
0.0		2356
0.000538502961766	1103	1857
0.00200668896321	1000,1195,1456	1495
0.0		566
0.00107066381156	249	934
0.00126823081801	1101,1233	1577
0.00123380629241	1204,175	1621
0.0		1164
0.0		1265
0.0		1220
0.0		870
0.00163132137031	316	613
0.00121654501217	921,1622	1644
0.0		711
0.00130890052356	6	764
0.000852514919011	669	1173
0.000881834215168	126,2255	2268
0.0		1231
0.000588235294118	824	1700
0.0		921
0.0		925
0.00102564102564	1897,98	1950
0.000930665425779	1109,1904	2149
0.0		925
0.00032414910859	8,5468	6170
0.000707213578501	761	1414
0.00066401062417	703	1506
0.00166389351082	616,489	1202
0.00131147540984	838,915	1525
0.0		1027
0.0		939
0.0		1322
0.00244299674267	685,940,1110	1228
0.00169779286927	382,829	1178
0.000946073793756	142	1057
0.00106382978723	458,1385	1880
0.0		1057
0.000587889476778	1470	1701
0.0		1035
0.0		1011
0.0		1348
0.0		1092
0.0		844
0.0		1256
0.000945179584121	303	1058
0.000793650793651	669	1260
0.0		621
0.000577200577201	503,882	3465
0.0		1269
0.0		1618
0.0		1895
0.0		1066
0.0		1406
0.000904977375566	884	1105
0.00079554494829	804	1257
0.0		1913
0.0		685
0.00126262626263	348	792
0.00162337662338	171	616
0.000713521227257	20,917	2803
0.000801924619086	25	1247
0.00111731843575	764	895
0.000751314800902	2727,1695,3185	3993
0.0		1318
0.000503778337531	1436	1985
0.0		1019
0.000420875420875	1309	2376
0.0		766
0.0		818
0.000572409845449	1084	1747
0.000942211055276	2198,2428,172	3184
0.0		833
0.0		1454
0.0		903
0.0		697
0.00179104477612	58,963,852	1675
0.0		1055
0.0		1032
0.0		1006
0.00115874855156	194	863
0.0		1069
0.0		2220
0.0		1516
0.000406008932197	109	2463
0.0		991
0.000473036896878	129	2114
0.00126023944549	1240,924	1587
0.000432152117545	1867	2314
0.00327153762268	558,686,418	917
0.0		954
0.00187149095446	245,224,1317	1603
0.0		1218
0.0		953
0.00142146410803	483,499	1407
0.0		972
0.000719942404608	833	1389
0.0014064697609	354,1172	1422
0.0		912
0.0		2491
0.0		1407
0.0		855
0.0		986
0.0008173273396	1322,1100	2447
0.0		1513
0.000829187396352	1029	1206
0.0		1048
0.0		1140
0.00125234815279	100,953	1597
0.0		640
0.000686341798216	870	1457
0.0		1269
0.0		974
0.000487567040468	827	2051
0.000290782204129	2100	3439
0.0010162601626	85	984
0.0		628
0.00166112956811	125,35	1204
0.0		1056
0.000423190859077	1976	2363
0.0		2733
0.00081103000811	123	1233
0.0		661
0.0		1605
0.000932835820896	40,957	2144
0.0		1277
0.000758725341426	1233	1318
0.0		1529
0.0		1038
0.0		1162
0.00230149597238	432,843	869
0.0		1514
0.0		1854
0.000627352572146	1213	1594
0.0		1411
0.0		1603
0.0		866
0.000991080277502	6	1009
0.0		1302
0.000995024875622	272	1005
0.0		1487
0.00134589502019	767,883	1486
0.00154083204931	897,361	1298
0.00256191289496	899,409,878	1171
0.0		830
0.0		1134
0.0		1449
0.0		745
0.0		1774
0.0		869
0.0		1042
0.0		2275
0.000687757909216	1006	1454
0.0		1318
0.00060350030175	672	1657
0.0		2003
0.0		1033
0.00088809946714	245	1126
0.000697836706211	1318	1433
0.0		1528
0.0		1197
0.00105708245243	50	946
0.0		843
0.0		498
0.0		1075
0.000592417061611	400	1688
0.000492853622474	1107	2029
0.0034188034188	425,1044,17,924	1170
0.0		1193
0.0		1153
0.00125208681135	85,155,991	2396
0.000918273645546	424,106	2178
0.00093808630394	257	1066
0.00109051254089	472,1631	1834
0.0		1507
0.0		1314
0.0		944
0.000521920668058	162	1916
0.00120336943442	342	831
0.0		1492
0.0		1091
0.000822368421053	202	1216
0.0		603
0.000493583415597	779	2026
0.0		1154
0.0		1003
0.000567536889898	73	1762
0.00152555301297	726,1167	1311
0.0		1682
0.0		585
0.00214745884037	742,1044,1262	1397
0.0		757
0.000796495420151	1132,324	2511
0.0		1110
0.0		2164
0.0		2503
0.0		1172
0.0		1086
0.000975609756098	74	1025
0.00103199174407	474	969
0.000986193293886	370	1014
0.0		1299
0.0		2132
0.0		1705
0.00112612612613	604	888
0.0		734
0.0		902
0.00291262135922	205,352,371	1030
0.0		898
0.0		830
0.000430848772081	950	2321
0.00111794298491	490,893	1789
0.0		1299
0.0		1142
0.0		1003
0.000779220779221	2499,139,537	3850
0.000750375187594	877,1129,2127	3998
0.00102564102564	355	975
0.000823723228995	1148	1214
0.00221975582686	415,537,703,1071	1802
0.00116618075802	768,1359	1715
0.0		1342
0.0		1625
0.0		867
0.00118835412953	388,1608	1683
0.000765110941086	270	1307
0.000900090009001	684	1111
0.0		824
0.00112107623318	785	892
0.00082850041425	449	1207
0.0		2190
0.00152361604876	948,1682,1856,451,3700,3871	3938
0.000718390804598	1138	1392
0.0		2040
0.000426257459506	781	2346
0.0		815
0.000892060660125	1002	1121
0.0		4330
0.000679809653297	1367	1471
0.0		1641
0.00067842605156	761	1474
0.0		971
0.0		1096
0.00141743444366	312,1268	1411
0.0		1475
0.0		1019
0.0		740
0.0		992
0.0		1448
0.000554016620499	458	1805
0.0		2368
0.000315059861374	534	3174
0.0		1149
0.0		1464
0.0		1589
0.0		863
0.0		1226
0.0		1145
0.000607718018839	924,10	3291
0.000948766603416	449	1054
0.00200803212851	324,780	996
0.0		613
0.00113122171946	246	884
0.0		1336
0.0		1151
0.000990589400693	1082,1837	2019
0.00112866817156	315	886
0.000703729767769	99,676	2842
0.000679117147708	408,2796	2945
0.0		1574
0.0		1047
0.000824402308326	780	1213
0.000486144871172	45	2057
0.00100401606426	908	996
0.0		1890
0.0		2130
0.0		1119
0.000493339911199	998	2027
0.000578368999422	1467	1729
0.0		953
0.0		1342
0.0		1058
0.00216802168022	1812,62,142,1013	1845
0.0		1095
0.0		1212
0.0		699
0.0		1001
0.0		791
0.0		3288
0.0		2273
0.000755287009063	0	1324
0.000814332247557	1019	1228
0.0		973
0.00179533213645	681,1157,903	1671
0.0016155088853	503,245	1238
0.0		1090
0.0		1143
0.000727272727273	474	1375
0.0		830
0.0		1041
0.0		1331
0.0		930
0.000678886625933	1050	1473
0.0		1356
0.000623052959502	716	1605
0.00142857142857	692	700
0.0		1000
0.00140449438202	269,1225	1424
0.00150715900528	398,449,1987,1263	2654
0.0		1430
0.0		1173
0.00113765642776	529	879
0.0		826
0.0		906
0.0		923
0.0		1277
0.00147492625369	138,740	1356
0.0		1271
0.000620732464308	315,1119	3222
0.0		1528
0.00149700598802	382	668
0.0		779
0.0		866
0.00078400627205	1110,2422	2551
0.0		1145
0.0		1543
0.000683994528044	631	1462
0.000377643504532	69	2648
0.000556483027268	920	1797
0.00068166325835	59	1467
0.000817661488144	919	1223
0.00106044538706	671	943
0.0021645021645	361,557	924
0.000477554918816	1747	2094
0.0		868
0.000489955903969	244	2041
0.00147058823529	465,812	1360
0.0		830
0.000807754442649	243	1238
0.0		559
0.000988630746416	1716,1963	2023
0.0		1390
0.0021978021978	449	455
0.0		2082
0.00111234705228	321,754	1798
0.0		1180
0.0		931
0.0		751
0.000665778961385	1216	1502
0.0		1253
0.000819000819001	696	1221
0.0		2394
0.000690607734807	959	1448
0.0		1291
0.000383582662064	698	2607
0.0		1413
0.00377833753149	480,491,448	794
0.0		773
0.00230591852421	119,961,684	1301
0.0		1014
0.0		940
0.0		754
0.0		1066
0.000512557662737	93	1951
0.00188857412653	199,371	1059
0.0		762
0.0		905
0.0		1265
0.00116211504939	1198,662	1721
0.0		860
0.00080971659919	1069	1235
0.0		491
0.0		985
0.0		893
0.000523971705528	1039,2652	3817
0.0		996
0.0		1333
0.000535331905782	637	1868
0.0		2333
0.0		805
0.000952380952381	393	1050
0.0		1605
0.0		1061
0.000539665407447	1001	1853
0.0		617
0.0		1210
0.0		2482
0.00103092783505	505	970
0.0		1637
0.0		903
0.0		1132
0.0		1725
0.0		2280
0.000427259132664	1363,4537	4681
0.00132275132275	450,573	1512
0.000725689404935	1149	1378
0.0		1533
0.00197238658777	204,476	1014
0.00056338028169	359	1775
0.0		1532
0.0		981
0.00201308505284	1301,1916,22,198	1987
0.00102459016393	6,1913	1952
0.000759878419453	892	1316
0.0		808
0.0		1710
0.0		1589
0.0		1547
0.00110619469027	84,1154	1808
0.0		1708
0.0		977
0.0		2242
0.00383141762452	258,439,400,602	1044
0.0		926
0.00261096605744	250,568,585	1149
0.000705218617772	1344	1418
0.00276497695853	528,783,907	1085
0.0		548
0.0		1625
0.00156739811912	547,880	1276
0.0		1505
0.00127226463104	228	786
0.0		2549
0.0		1588
0.00078125	369	1280
0.0		687
0.0		1924
0.00173913043478	506	575
0.0		768
0.00301431801055	243,587,1310,950	1327
0.0		1353
0.0		1055
0.00167224080268	117	598
0.0		1129
0.00101419878296	957	986
0.000865051903114	852	1156
0.0		2325
0.000646412411118	1138	1547
0.0		723
0.0		794
0.000715819613457	1140	1397
0.00121802679659	578,256	1642
0.0		1160
0.000903342366757	437	1107
0.000451059990979	1279	2217
0.0		1326
0.00039952057531	74	2503
0.000657462195924	682	1521
0.00164744645799	387,514	1214
0.000435540069686	611	2296
0.000963391136802	738	1038
0.00124688279302	141	802
0.00138408304498	190,793	1445
0.0		1456
0.000843170320405	956	1186
0.00208594075928	549,1640,1922,2354,170	2397
0.00141043723554	48	709
0.000643500643501	389	1554
0.0		754
0.000877192982456	232	1140
0.0		1609
0.0		1307
0.000512295081967	1278	1952
0.000625782227785	1167	1598
0.0		923
0.0		932
0.00063051702396	1445	1586
0.0		2017
0.0		1402
0.000713266761769	911	1402
0.0		1812
0.0		1137
0.000557724484105	1178	1793
0.0		1021
0.0		804
0.0		2514
0.00104876769795	346,726	1907
0.0		1060
0.00077101002313	976	1297
0.0		894
0.000862812769629	562	1159
0.00129032258065	869,1455	1550
0.0		1947
0.0024154589372	262,359	828
0.000941619585687	350	1062
0.00115207373272	661	868
0.0		747
0.000871080139373	147	1148
0.00129701686122	757	771
0.0		529
0.0		1035
0.0		1975
0.0		1286
0.00156985871272	66	637
0.0		1070
0.000793965859468	839,2201	2519
0.000290191526407	1540	3446
0.0		680
0.0		945
0.000382848392037	2332	2612
0.0		1288
0.00112422709387	518,972	1779
0.0		668
0.000723589001447	322	1382
0.0		1013
0.0010395010395	220	962
0.0021436227224	280,395	933
0.0		1368
0.00145348837209	766,54	1376
0.0		1039
0.000996015936255	941	1004
0.0		1162
0.0		1459
0.0016501650165	508	606
0.0		1630
0.000979431929481	477	1021
0.0		884
0.00206398348813	45,97	969
0.00101591601761	1872,1995,2786	2953
0.0		1067
0.0		772
0.0		1385
0.0		1272
0.0		1238
0.000704970038773	87,438	2837
0.0		2368
0.0		2376
0.0		1511
0.0		1407
0.000239635753654	1378	4173
0.00125156445557	814,1322,1478	2397
0.0		945
0.00100300902708	1896,1046	1994
0.000645161290323	304	1550
0.000827129859388	988	1209
0.0		1551
0.0		1407
0.000841042893188	1603,1832	2378
0.0		822
0.00159872102318	348,735	1251
0.0		1155
0.00185873605948	63,436	1076
0.0		778
0.0		1017
0.0		2006
0.0		655
0.000909090909091	716,1600	2200
0.0		2420
0.0		1267
0.00049115913556	1613	2036
0.00142247510669	390	703
0.00113464447806	640,1335,2183	2644
0.0		843
0.0		750
0.00076103500761	346	1314
0.0		1045
0.0		1722
0.0		663
0.0		801
0.000641025641026	224	1560
0.0		1782
0.00222222222222	60,429	900
0.00094831673779	322,1904	2109
0.0		1666
0.000661375661376	754	1512
0.00216216216216	352,763	925
0.0		1985
0.000431034482759	1778	2320
0.000754147812971	1316	1326
0.0		1059
0.0		1560
0.00196656833825	698,865	1017
0.000404530744337	2452	2472
0.0		1161
0.00172265288544	794,209	1161
0.0		928
0.000723065798988	504,1386	2766
0.000690131124914	958	1449
0.00124688279302	88	802
0.0		1079
0.00172117039587	565,778	1162
0.0		819
0.0010111223458	43	989
0.0		896
0.0		917
0.000876424189308	7	1141
0.00332225913621	55,92	602
0.0		593
0.0		814
0.0		1040
0.0		822
0.00106951871658	48,178,2156	2805
0.0		957
0.0		878
0.0		851
0.00189138070792	699,1401,1877,2403,1184,2269,2435	3701
0.0		1415
0.0		953
0.00392156862745	113,613,671	765
0.0		1128
0.000744047619048	774	1344
0.0		1500
0.000418585182085	1434	2389
0.0		1340
0.0		1769
0.0020202020202	376,407	990
0.000997008973081	648	1003
0.0		1672
0.00061387354205	354	1629
0.000526038926881	1304	1901
0.00225479143179	368,622	887
0.0		785
0.000973709834469	1444,1943	2054
0.000150443809237	435	6647
0.000843170320405	430	1186
0.0		1004
0.00194931773879	176	513
0.0		1233
0.0		1077
0.0		4098
0.0		1465
0.0		582
0.00047664442326	1007	2098
0.0		2191
0.0		1186
0.00144857556736	32,359,1420	2071
0.0		1525
0.00259965337955	31,370,346	1154
0.0		1411
0.0		928
0.000391236306729	652	2556
0.000660501981506	436	1514
0.0		872
0.0		1017
0.0		1075
0.00059880239521	556	1670
0.000942507068803	99	1061
0.00197238658777	599,340	1014
0.0		899
0.0		1857
0.0		989
0.00141911069063	386,626,1270	2114
0.00077339520495	627	1293
0.0		808
0.0		1501
0.00108459869848	442	922
0.0		1075
0.00140056022409	485,1863,2094	2142
0.00178412132025	1769,1251,1318,2086	2242
0.000894454382826	462,1751	2236
0.00186219739292	429,578	1074
0.0		684
0.000511901714871	1527,1772	3907
0.00247831474597	356,558	807
0.0		1138
0.0		921
0.000544069640914	7	1838
0.0		2275
0.00125628140704	236,1258	1592
0.000832639467111	933,1573	2402
0.000515198351365	366	1941
0.0		1348
0.000373134328358	310	2680
0.00238948626045	481,667	837
0.0		1331
0.0		976
0.0		1086
0.0		679
0.00185185185185	989,998	1080
0.000910746812386	883	1098
0.0		754
0.0		997
0.0		1207
0.0		2064
0.0		2936
0.000590667454223	540,2036	3386
0.0		1083
0.000531349628055	2880,1474	3764
0.0		1473
0.0		1493
0.0011273957159	159	887
0.00148588410104	12,225,595,1363	2692
0.0		867
0.000662251655629	384	1510
0.0		1213
0.00126662444585	1138,1236	1579
0.00109930377428	253,1257,1522	2729
0.0		880
0.0		2137
0.000322788896062	2916	3098
0.000392772977219	1918	2546
0.00081499592502	439	1227
0.0		1614
0.00155159038014	579,678	1289
0.00136054421769	78,1143	1470
0.0		831
0.0		1047
0.0		1476
0.0		1100
0.000892060660125	141	1121
0.0		988
0.00131665569454	1600,2797,1022,1283	3038
0.0		682
0.000871839581517	1331,750,2882	3441
0.00100200400802	760	998
0.0		1041
0.0		1700
0.0010775862069	481,1034	1856
0.0		877
0.000818330605565	184	1222
0.000793021411578	760	1261
0.000959692898273	715	1042
0.0		1041
0.0		1691
0.0		1398
0.0		2315
0.0		1856
0.00103626943005	741	965
0.00107066381156	1568,603	1868
0.0		1031
0.000711237553343	873	1406
0.0		1000
0.00187003272557	109,589,1248,1738	2139
0.0		1093
0.0		683
0.000812567713976	445,3169,840	3692
0.00101884870097	970,1229	1963
0.00143781452193	701,818	1391
0.0		1256
0.0		1159
0.0		2741
0.0		952
0.00171722953635	70,626,911	1747
0.00107991360691	789	926
0.0		1324
0.000578703703704	1263	1728
0.0		2237
0.000880281690141	172,1580	2272
0.00109170305677	20	916
0.0		604
0.0		753
0.000495540138751	539	2018
0.000772797527048	616	1294
0.000944287063267	272	1059
0.0		1795
0.000658327847268	1133	1519
0.0		538
0.00102511532547	858,993	1951
0.0		1578
0.00118835412953	300,1044	1683
0.000927643784787	1041	1078
0.00105152471083	330	951
0.0		961
0.000561797752809	1762	1780
0.00169061707523	1173,513	1183
0.0021645021645	696,461	924
0.00170357751278	853,45,1360	1761
0.0		752
0.000972762645914	931	1028
0.0		869
0.00100654252642	92,166	1987
0.0		1370
0.000429368827823	854	2329
0.000911577028259	689	1097
0.000686813186813	378	1456
0.000666666666667	105	1500
0.0		838
0.0		845
0.0		668
0.0		1043
0.0		1208
0.0		1135
0.000455580865604	1642	2195
0.00119904076739	192	834
0.0		919
0.00108695652174	864	920
0.00064391500322	1630,2291	3106
0.00214822771214	742,490	931
0.0		880
0.0		1288
0.000512295081967	6	1952
0.000838222967309	715	1193
0.000445434298441	1303	2245
0.0		1445
0.0		1374
0.0		1325
0.000457456541629	105	2186
0.0		3051
0.00164473684211	248,937	1216
0.000584453535944	95	1711
0.00106269925611	1160,1795	1882
0.000340599455041	909	2936
0.000743494423792	1023	1345
0.00113895216401	615	878
0.0		2363
0.000448833034111	1184	2228
0.0		905
0.0		493
0.000668002672011	313	1497
0.0		1046
0.0		1145
0.0		1214
0.0		1095
0.0		1584
0.0010055304173	538,866	1989
0.000564015792442	1595	1773
0.0		1099
0.000798722044728	783	1252
0.0		1286
0.0		1023
0.000553250345781	845,2550	3615
0.0		966
0.0		1011
0.0		999
0.0		1237
0.000866551126516	420,1920,3229	3462
0.0		978
0.0		1274
0.0		1737
0.0		854
0.0		1436
0.000748502994012	816	1336
0.0		537
0.0		1210
0.0		1162
0.000573065902579	665	1745
0.000802139037433	1247,2149,3235	3740
0.0		3567
0.0		940
0.0		1303
0.0		862
0.000979431929481	187	1021
0.00110926234054	296,1039	1803
0.0		1011
0.00328227571116	44,668,360	914
0.0		1594
0.0		1717
0.0		1346
0.0		761
0.0		2661
0.000769230769231	123	1300
0.000345901072293	1897,5094	5782
0.0		1703
0.000925069380204	669	1081
0.0		1929
0.0010460251046	951	956
0.0		976
0.0		834
0.000847457627119	496	1180
0.0		766
0.0		1331
0.00103145951521	114,247	1939
0.00091407678245	211	1094
0.000678579506899	221,3584,1087	4421
0.000832639467111	494	1201
0.000842459983151	258	1187
0.0		1010
0.00189753320683	14,424,944	1581
0.0		1488
0.000728862973761	1035	1372
0.0		2527
0.000881834215168	983	1134
0.0		1113
0.0		1024
0.0		1148
0.000641025641026	430	1560
0.000491883915396	584	2033
0.0		2141
0.000708549834672	3892,3912,3977	4234
0.00180831826401	605,703	1106
0.000348310693138	550	2871
0.0		1132
0.000328623069339	2280	3043
0.0012987012987	71	770
0.0015015015015	723,420	1332
0.0		2340
0.000574052812859	1118	1742
0.0		1126
0.0		3006
0.0		863
0.000338638672536	2904	2953
0.0		650
0.0		1025
0.00135869565217	334	736
0.000429922613929	1913	2326
0.0		1377
0.0		1053
0.0016146393972	920,624,1041	1858
0.0		1274
0.000684931506849	723	1460
0.000305810397554	1905	3270
0.00108754758021	176,1534	1839
0.0		544
0.00125944584383	161	794
0.00032722513089	903	3056
0.0		806
0.000685400959561	558	1459
0.000550206327373	213,1845	3635
0.0		2228
0.0		1244
0.0		1632
0.0		1505
0.000714796283059	2616,736,1033	4197
0.0010752688172	1461,528	1860
0.000943841434639	303,1374	2119
0.000786782061369	398	1271
0.00116234017823	1282,2405,1672	2581
0.0		1518
0.000803212851406	358	1245
0.00137551581843	584	727
0.000916590284143	139	1091
0.0		776
0.000344708721131	1634	2901
0.000963391136802	466	1038
0.00171526586621	280,961	1166
0.0		1077
0.0		1643
0.0012836970475	163	779
0.0		1028
0.0		980
0.00239520958084	131,555	835
0.000572409845449	6	1747
0.000437828371278	456	2284
0.00239234449761	757,799	836
0.000285062713797	2214	3508
0.000581057524695	754	1721
0.0		629
0.00109529025192	165	913
0.0015503875969	1097,240	1290
0.0		1259
0.0		1198
0.00132100396301	626,838	1514
0.0		1163
0.00158478605388	203,217,1613	1893
0.0		647
0.0		756
0.0		1662
0.0		435
0.000922934933087	1728,87	2167
0.0		1143
0.0		824
0.0		1923
0.000980392156863	157	1020
0.000337495781303	101	2963
0.00118906064209	403	841
0.0		1248
0.0		1587
0.0		799
0.000519750519751	51	1924
0.001001001001	78	999
0.0		829
0.00147492625369	512,2023,1197,2636	2712
0.000733675715334	1186	1363
0.0		1488
0.0		595
0.00124069478908	441	806
0.0		714
0.0		3653
0.00113122171946	248	884
0.00078431372549	366	1275
0.000851788756388	988	1174
0.000406338886631	454	2461
0.0		910
0.000587199060482	1073	1703
0.0		998
0.0		901
0.0		1358
0.003367003367	832,691,777	891
0.0		938
0.0		1196
0.0		2169
0.0		1423
0.00123609394314	337,327	1618
0.0		1285
0.0		833
0.0		1640
0.00065445026178	852	1528
0.000981354268891	1368,893	2038
0.0		1320
0.000858369098712	38	1165
0.00158227848101	148	632
0.0		1229
0.0		954
0.0		935
0.0		1086
0.0		2213
0.0		1062
0.000732600732601	703	1365
0.000719424460432	1136	1390
0.000348310693138	1305	2871
0.000730994152047	1168	1368
0.000923361034164	642	1083
0.00150037509377	106,219	1333
0.000897666068223	324	1114
0.000374391613628	2608	2671
0.0		834
0.0		1407
0.0		1276
0.000871080139373	582	1148
0.000783085356304	141	1277
0.000665778961385	675	1502
0.0014064697609	497	711
0.000860955660783	607,1083	2323
0.0		3016
0.0		1481
0.0010718113612	173	933
0.0		713
0.0		642
0.000408329930584	1242	2449
0.0		1544
0.0		1549
0.0		806
0.0		1499
0.000674763832659	910	1482
0.000934142923867	587,948	2141
0.0		2260
0.000450856627592	385	2218
0.0		2825
0.00174317257408	1706,662,1314	1721
0.00150602409639	251	664
0.0		999
0.0		1787
0.0		1330
0.00118553645525	1353,574	1687
0.0		1909
0.000523834468308	1393	1909
0.00196656833825	647,285	1017
0.000492853622474	616	2029
0.0		1560
0.00228832951945	965,1033,925	1311
0.000932835820896	616	1072
0.0		2747
0.0		1295
0.0		932
0.00053050397878	120	1885
0.00134589502019	1679,1703,2425,904,1119	3715
0.0		909
0.0		1706
0.0		1079
0.000711237553343	376	1406
0.0		2670
0.0		1224
0.0		779
0.000544069640914	1130	1838
0.00144927536232	34,80	1380
0.0		925
0.0		1224
0.0		1772
0.0		1939
0.000797130330809	344,1926	2509
0.00068073519401	1295	1469
0.0		1208
0.0		1309
0.0		3662
0.0		1087
0.0030487804878	605,336	656
0.0		1103
0.000728862973761	1276	1372
0.00104931794334	579	953
0.0		931
0.0		898
0.0032310177706	88,582	619
0.00115540150202	185,484	1731
0.0		841
0.0		1034
0.000615006150062	1006	1626
0.0		671
0.00059488399762	1136	1681
0.0		977
0.0		792
0.000224215246637	1252	4460
0.00289575289575	841,993,243	1036
0.000763941940413	774	1309
0.000615763546798	1282	1624
0.00109609061016	278,1582,907	2737
0.0		1364
0.000920810313076	813	1086
0.0		1048
0.0		1114
0.000709723207949	1083	1409
0.00080971659919	364	1235
0.0015015015015	849,274	1332
0.0		735
0.000958772770853	68	1043
0.0		968
0.000722543352601	745	1384
0.00172860847018	990,1147	1157
0.0		764
0.0		1323
0.0021436227224	100,281	933
0.000642260757868	1039	1557
0.0		1165
0.0		1173
0.0		2006
0.0		855
0.000801710315339	2200,2564,2539	3742
0.000410340582684	1243	2437
0.000492125984252	471	2032
0.0		2087
0.0		862
0.0		1015
0.00229885057471	16,420	870
0.000963391136802	447	1038
0.000894454382826	609	1118
0.0		988
0.0		1790
0.000585308750366	775,2935	3417
0.000615763546798	488	1624
0.0014164305949	405	706
0.0		862
0.0		1250
0.000509683995923	3429,1474	3924
0.0		895
0.0		855
0.0		1019
0.0		1166
0.0		1342
